barcode,energy,sodium,sugars,fat,
0325798483058,193,0.011811024,10,0.1,
326385267314,1811,0.393700787,27.8,19.4,
327739000109,431,0.043307087,16,2.8,
0328110051287,443,0.051181102,16.7,2.2,
0328850000262,1222,0.44488189,5.4,7.7,
0356007054400,98,0.1,2,0.2,
360858000969,870,0.196850394,26,3.8,
0390526004003,1717,0.6,1.3,26.1,
0400000299525,628,0.055,9,10,
0400000918730,251,0,0,4.3,
0400012365423,2256,0.066929134,55,31,
0411015621416,3768,0,0,100,
0422114883605,1850,0.157480315,0,50,
0422142677887,211,0,10.4,0,
00422720105530,791,0.094488189,13,13,
0461968838034,176,0.00207,0,0.36,
0462210818071,1365,0.62992126,0,27,
0492120800118,377,0.08,0,10,
0492311406204,795,0.19,12,5,
0500127013094,481,0.133858268,2.4,0.3,
0500128725477,3030,0.7,0.7,81.3,
00510000126160,377,0.89,2,1,
0512422867838,0,0.055,0,0,
0520390015427,1190,0,0,0,
0561180522596,1618,0.590551181,6.3,4.1,
0600699661447,188,0.01,8,0,
0601960009906,188,0.06,1,4.5,
0602652170065,2176,0,12.5,40,
0602652176616,2039,0.07,31,29,
0603132300019,251,0.525,11,0,
0605388186881,753,0.79,1,16,
0605388888150,565,0.1,0,8,
0606541940012,1735,0.590551181,7.5,16.6,
0608938316165,1793,0,50,21,
0609613797286,729,28,42.2,1,
0609613844454,1816,0.413385827,22.2,26.6,
0610191014405,27,0.393700787,0.007,0.5,
0612114788257,1575,0.011811024,67,3.9,
0612322029890,377,0.18,0,4,
0612322030070,1922,0.709,1.8,16.8,
0612511318903,201,0.001968504,12,0,
0612781102301,1090,0.163,27.6,8.1,
0613002715720,293,0.01,17,0,
0613008718459,418,0.01,25,0,
0613008727895,121,0,0,0,
0613008730697,126,0,8.7,0,
0613008730710,116,0.003937008,8,0,
0613008730734,96,0.003937008,6.7,0,
0613008730758,129,0.003937008,8.7,0,
0613008730772,125,0.003937008,8.5,0,
0613008733858,128,0,0,0.1,
0613008734541,1,0,0,0.1,
0613008735784,586,0.015,36,0,
0613008736194,96,0.003937008,6.7,0,
0613008736255,84,0.003937008,5.7,0,
0613008737412,377,0.01,24,0,
0613008739027,145,0.003937008,8.4,0,
0613008739058,143,0.003937008,8.6,0,
0613008739089,146,0.003937008,8.9,0,
0613008739119,147,0.003937008,8.8,0.02,
0613668024006,1440,0,0,4,
0613668024402,592,0.393700787,8,51,
0613668024501,2616,0.406,9,50,
0616676092210,586,0.105,0,7,
0616973001663,335,0.43,1,4.5,
0617529655378,565,0.511811024,5.8,0,
0619286802002,1550,0,0,15,
0619286803009,1460,0,0,11,
0620514001890,879,1.67,1.5,2,
0620514006734,84,0.76,0,1,
0620514010281,105,1.12,1,1,
0620514010311,15,0.89,0,0,
0620514011783,105,0.06,0,0,
0621498742472,1435,0.393700787,2,0,
0621879007503,335,0.36,1,6,
0622002106186,87,0.03,5,0,
0622118416681,1725,0.464566929,7.1,7.3,
0622241397697,1259,0.023622047,15,10.1,
0623695000157,0,0,0,0,
0623695000256,0,0,0,0,
0623798013009,837,0.36,3,11,
0624777008238,879,0.12,10,9,
0626570615699,21,0.015,0,0,
0627265001124,460,0.01,8,5,
0627843237037,84,0.045,5,0,
0627843475224,251,0,8,0.3,
0628553031410,544,0.29,1,0,
0628915168358,1004,0.005,17,16,
0629025340009,209,0.03,7,1,
0629025430052,711,0.085,22,4.5,
0633982100026,2385,0.26,10,47,
0635209102011,628,0.3,0,10,
0635398362586,879,0.16,3,11,
0637793000902,1145,0,66.7,0,
0637793000919,1145,0,66.7,0,
0637793001008,1149,0,66.9,0,
0637793001015,209,0.001,14,0,
0637793002500,1145,0,66.7,0,
0638031601158,1464,0.62,6,19,
0638031705719,251,0.18,0,4.5,
0638102628756,628,0.06,8,6,
0638564700250,2301,0,30,0,
0639277012081,879,0.58,4,1.5,
0639277135322,293,0.115,25,0,
0639277515353,84,0.001,3,1,
0641243940359,1601,0.070866142,2.7,4.5,
0644209412006,669,0.23,16,4.5,
0645063000019,690,0.22,0,4,
0648436100682,1067,0.87,2,9,
0648436100699,1067,0.87,2,9,
0649241868002,146,0.01,5,1.5,
0652655000159,1824,0.31496063,26,21.9,
0652655300006,1878,0.511811024,26.5,21.8,
0652878031244,167,0.005,10,0,
0654858901165,502,0.23,0,10,
0654871001132,523,0,27,0,
0654871001163,628,0,31,0,
0655762001040,2231,0.3,25.3,30.1,
0655852000267,920,0.075,17,6,
0655956001078,753,0.039370079,19,9,
0657622502780,335,0.01,20,0,
0657622531551,418,0.01,24,0,
0657622721006,418,0.01,25,0,
0657622814043,335,0.035,21,0,
0658564703983,510,0.011811024,18,3.4,
0661815001882,1548,0.24,22,17,
0663836008468,586,0.027,8,0,
0664164100299,837,0.21,9,1,
0667803000752,2159,0,7.1,32.2,
0667888106127,795,0.07,2,10,
0671890101322,84,0,6,0,
0674491111752,126,0.01,0,2.5,
0675343000064,410,0.472440945,0,0.6,
0675684122128,879,0.01,53,0,
0676299091502,251,0,16,0,
0676804037605,390,0.32480315,0,1.5,
0678542432094,1644,0.477,6,4.6,
0680569854100,543,0.019685039,2.5,11.5,
0682335302020,105,0.53,3,1,
0682335900080,77,4.3,0,0,
0682335900097,393,3.1,0,0,
0682432002052,920,0.01,48,0,
0688267043918,146,0.065,5,0,
0688267046810,0,0,0,0,
0688267088612,251,0.125,9,0,
0688267155505,293,0.125,0,6,
0689076060653,63,0,3,0,
0689544081562,586,0.04,16,2.5,
0690570602126,502,0.76,3,3,
0691355895276,460,0.18,14,2,
0691535527010,858,0.11,0,6,
0694990008506,418,0.035,14,3,
0694990083640,544,0.055,10,6,
0696859800337,21,0,0,0,
0697658201110,711,0.003,1,13,
0697658201264,170,0,1,13,
0697893253264,1213,0.16,13,16,
0700220999770,1858,0,0,0,
0700941700099,0,120,0,0,
0701060650005,628,0,30,0,
0703741000178,1004,0.135,19,8,
0705016500406,460,0.16,1,0.5,
0706799200255,2268,1.181102362,8.3,0,
0707330368236,293,0.28,2,0.5,
0707966789788,711,0.05,39,0,
0708163950056,586,0.12,0,7,
0709355468199,962,0.43,6,5,
0710282439121,837,0.007,53,0,
0711381000083,126,0,7,0,
0711575102104,544,0.13,1,4.5,
0715141113563,335,0.075,0,4.5,
0715756100019,268,0.001,5.4,0.8,
0716221050587,1595,0.131,76,0,
0716270001523,669,0.029,13,10,
0717067133007,251,0.065,0,1,
0717067133014,251,0.065,0,1,
0717067133021,251,0.065,0,1,
0717544205173,418,0.095,0,11,
0717544301721,293,0.065,0,4.5,
0717725991017,293,0.035,16,0,
0718122600595,611,0.033,0,9,
0719283590596,1172,0.3,3,6,
0720379501358,460,0,20,0,
0721094199707,795,0.01,48,0,
0721557340066,711,0.17,34,0.5,
0721938016320,920,0.03,14,12,
0722252100702,962,0.125,24,3.5,
0722252165237,1046,0.24,21,6,
0722252165244,1004,0.15,23,5,
0722252206138,753,0.105,12,5,
0722252265111,837,0.13,8,13,
0722252265128,795,0.1,10,11,
0722252660091,1046,0.2,21,7,
0722430400167,126,0.01,2,0,
0725156003667,2000,0.697,8,17.3,
0725711211117,2395,0.019685039,31,40,
0728119099486,92,0.003,4.2,0,
0728229123811,2119,0.35,13.6,32.9,
0728293001404,84,0.29,5,0,
0728633101467,490,0,1.5,1.5,
0728633112050,314,0.043307087,6.3,0,
0729824000033,335,0.126,19,0,
0729906119912,628,0,1,3,
0730399018255,544,0.13,0,6,
0733286000029,502,0.29,0,13,
0733553911553,105,0.19,4,0,
0734756000020,126,0.22,4,0,
0734868201117,126,0.09,0,3,
0735143003044,544,0.52,2,0.5,
0735143009145,2876,0,2.1,58.8,
0735143083626,209,0.15,0,3,
0735673000117,502,0.12,0,5,
0736924182811,0,0.1,0,0,
0737094005054,418,0,0,11,
0737094014308,167,0.01,0,3.5,
0737628064502,1297,0.629,10,7,
0740169018873,126,0.125,7,0,
0742365264054,377,0.13,12,0,
0743434002522,669,0.01,14,10,
0743639000026,916,0.9,41.5,0.2,
0743639000224,922,0.9,41.7,0.3,
0743639000323,960,0.9,42.6,0.1,
0743639200426,494,0.940944882,23.5,0,
0743659186694,795,0.36,3,7,
0744473292059,188,0.015,0,4,
0745042000082,628,0,0,0,
0746132000708,954,0.393700787,0.7,0,
0746454123123,42,0.07,1,0,
0746454123130,84,0.015,1,0,
0747479000130,335,0.44,4,6,
0747599313059,209,0.015,4,4,
0747599607257,1046,0,5,25,
0747599607646,753,0,0,10,
0747599612749,80,0,0,0,
0747599614828,753,0,18,12,
0747599616839,753,0,17,12,
0749826138015,837,0.2,2,6,
0749826140292,753,0.085,3,4.5,
0750515021228,460,0.12,5,2.5,
0751746032120,167,0.07,9,0,
0752612000052,427,0.03,20,0.9,
0753469010027,188,0.28,4,1.5,
0753469010041,293,0.125,5,4.5,
0754982110492,21,0,0,0,
0755355008309,586,0.1,0,8,
0758104001712,0,0,0,0,
0758108231832,335,0.025,0,0,
0758108649583,586,0.15,13,5,
0760712160019,669,0,41,0,
0761720982327,0,0,0,0,
0762210162489,1665,0.019685039,57.5,5.2,
0762210252074,2030,0.531496063,26,16.5,
0765171301553,460,0.465,0,9,
0765171855513,586,0.79,0,10,
0765171855520,502,0.35,0,9,
0765171899555,293,0.48,0,5,
0766529062515,460,0.08,0,6,
0766529203918,460,0.08,0,6,
0766773121303,1515,0,0,7.14,
0767335011070,100,0,0,0,
0767707001067,418,0.1,0,11,
0767707001685,335,0.045,0,8,
0768813185399,363,1.181102362,0.3,0.2,
0770333021002,377,0.16,0,9,
0771344002165,335,0.003,14,0,
0775225552237,335,0.22,0,5,
0775462175015,100,50,22,0,
0775462980206,753,0.08,40,0,
0776239011918,1172,0.21,34,12,
0778721045050,1674,0.59,0,32,
0779140006004,97,0.014,3.2,0,
0779140006776,2937,0,0,93,
0781138713115,586,0.1,0,7,
0782733000020,428,0.345,3.2,4.3,
0782733000037,357,0.342,2.6,5.4,
0782733000051,541,0.372,3.5,8,
0783054219399,1424,0.748031496,0,36.3,
0786162080004,502,0,32,0,
0786162338006,0,0,0,0,
0787135330027,105,0.28,0,2,
0787692834631,837,0.29,12,7,
0787692835355,1331,11.81102362,30,0,
0787692838349,753,0.22,12,6,
0787811011158,21,0.19,2,0,
0788821008022,602,1.02,2,1,
0791669368678,544,0.18,4,0,
0793573040718,485,0.044,2,9,
0793573214539,795,280,1,8,
0793573238474,753,0.31,1,7,
0793573669872,1749,0,0,31,
0793573781055,628,0.075,11,7,
0793573893604,63,0.085,3,0,
0793573940216,418,0,17,0,
0793573956217,1746,0.039370079,33,12.7,
0795709010084,586,0.075,19,2.5,
0795709010121,586,0.085,20,2.5,
0795709010152,586,0.075,20,2.5,
0795709030099,544,0.08,20,0,
0796631287018,105,0.04,2,0,
0799439187078,653,0.035433071,7.8,9.5,
0804531111606,903,0.6,21,12,
0807176173091,698,1.732283465,38,0,
0807176706381,105,0.075,0,2,
0810257003514,586,0,9,9,
0810757009177,377,0.18,1,5,
0811355001020,460,0.18,0,9,
0811355001044,460,0.21,0,9,
0811355001075,460,0.18,0,9,
0811355001129,460,0.06,0,8,
0811355002621,460,0.17,0,9,
0811639040028,17,0,0,0,
0811955011030,251,0.035,15,0,
0812190020115,1088,0.13,20,17,
0812475012293,293,0.04,18,0,
0812579010775,188,0.005,8,0,
0812579012199,42,0.06,0,0,
0812579013042,502,0,0,14,
0812907011160,146,0,5,0,
0813314010500,1578,0,2.8,0,
0816493010026,0,0.1,0,0,
0816680010051,669,0.04,20,8,
0816757000633,0,0,1,0,
0816979010076,502,0.34,1,3.5,
0816979010250,293,0.28,3,5,
0818094000017,544,0.035,31,0,
0818192010314,962,0.045,22,14,
0818290012289,1004,0.13,21,10,
0818715010074,1611,0.039370079,46,9.7,
0818781010183,1297,0.1,19,21,
0819898010004,544,0.07,0,2.5,
0819898010219,544,0.23,4,4,
0819898011063,502,0.1,7,5,
0822078961003,544,0,0,14,
0827912075977,268,0.001,17,0,
0829696000800,460,0.26,0,8,
0829810934424,795,0.62,0,6,
0832697000564,2239,0.393700787,7.1,32.1,
0832697000595,2239,0,21.4,35.7,
0833949000110,879,0,50,0,
0833949001148,42,0.005,3,0,
833949002547,42,0.005,3,0,
0834183000997,544,0.2,1,3.5,
0834183001055,1004,0.15,2,13,
0834751000039,920,0,0,2.5,
0835143010438,0,0.015,0,0,
0835871001203,142,0,6,0,
0836093002023,544,0.025,29,0,
0836093012053,377,0.015,19,0,
0836110002074,607,0.015,8,12,
0836110002609,569,0.002,0,10,
0837328000029,1337,0.787401575,0,1.6,
0837654628515,222,0.038,1,0,
0837991411160,753,0.14,3,15,
0838054003964,586,0.005,22,5,
0838128000585,251,0.02,16,0,
0838128241445,335,0.02,20,0,
0838619000254,460,0,24,0,
0838948000659,273,0.003937008,14.1,0.1,
0838948007559,2356,0.003149606,37,41.4,
0838948010139,1866,0.787401575,1,0,
0838948010337,1897,0.133858268,30,20,
0841125070406,502,0.02,28,0.3,
841146210217,421,0.07083,4.2,6.5,
0842234001701,753,0.34,0,10,
0845163004287,105,0.001968504,6,0,
0845163008407,293,0.005,16,0,
0845163008872,377,0.006,21,0,
0846358000602,126,0.02,1,0,
0846358000657,251,0.045,4,1,
0846675002662,251,0.03,10,0,
848000039117,248,0,10.3,0.7,
848000080767,1562.2,0.275590551,0.8,37,
0848737000937,188,0,11,0,
0848860002457,280,0,12,0,
0849092103196,125,0.24,0,0,
0849092105626,1046,15,0,0,
0850370005026,377,0.16,3,6,
0850563002443,544,0.1,2,1.5,
0850668000870,586,0.23,1,7,
0851087000809,753,0.06,8,14,
0851119001699,144,0.0125,6,0,
0851592004286,377,0.013,14,0,
0851659003313,753,0.21,10,7,
0851694003422,377,0,22,0,
0852043003643,544,0.055,25,1,
0852358001174,3096,0.393700787,0.6,0,
0852406003938,544,0.22,0,5,
0852565003022,586,0.12,0,5,
0852696000662,3446,0,0,91.5,
0853016002038,293,0.49,9,1,
0853021005062,293,0.06,7,1.5,
0853152100414,962,0.04,24,9,
0853459003166,502,0.005,3,0,
0853508101003,251,0,16,0,
0853715003190,1569,0,96,0,
0854137000705,586,0,0,6,
0854142000257,1464,0.26,33,16,
0854541000117,230,0,12,0,
0855350006215,448,0.262,0,3,
0855461003240,1.7,0.1,0.1,0,
0855461003479,1281,0.351,43,8,
0855531002043,879,0.105,12,9,
0855559005019,837,0.35,0,9,
0856044003077,100,0,3,0,
0856088003156,1004,0,9,9,
0856088003163,1004,0.025,7,9,
0856416000017,586,0,7,6,
0857577003091,146,0.34,9,0,
0857682003009,460,0,16,0,
0857732002334,209,0,13,0,
0857756004499,920,0.015,11,13,
0858183005028,167,0.25,8,0,
0858629001065,628,0.01,36,0,
0858867005214,502,0.04,30,0,
0859660004183,377,0.105,0,10,
0859660004237,377,0.115,0,10,
0859702003099,523,0,0,14,
0859708000047,456,0.06,15.9,2,
0859888000059,920,0.01,24,7,
0859888000127,753,0.19,0,15,
0861620000036,837,0.21,4,14,
0869875000405,0,0,1.38,0,
0870001000336,895,0.001,1.6,21,
0870719000208,1850,0.433070866,1.1,14.8,
0871459000220,251,0.115,0,4.5,
0871459001029,377,0.25,0,6,
0871459001173,188,0.115,0,3.5,
0871459005041,669,0.105,15,5,
0875002000200,4,0,0,0,
0875343000013,293,0.065,1,7,
0880730122117,120,0,0,0,
0880730122353,230,0,0,0,
0880730122957,357,0,0,0,
0882095222679,251,0.005,7,1,
0884395207110,502,0.53,2,1,
0884623100343,586,0.05,5,7,
0884912003911,544,0.135,6,2.5,
0884912004710,879,0.27,5,1,
0886287000595,87,0.039370079,5,0,
0886926844399,84,0.1,0,1.5,
0888109110062,1506,0.19,43,16,
0888109110109,1130,0.36,33,9,
0888292340017,1088,1.41,6,3,
0888849001392,900,0,0,9,
0890000001004,251,0,12,0,
0890000001011,251,0,12,0,
0891071001078,586,0.16,8,4,
0891613000224,481,0.18,0,10,
0891803001741,544,0.18,2,4.5,
0892809000028,1088,0,64,0,
0892809000233,711,0,40,0,
0893101001041,669,0.56,1,12,
0893470001093,586,0.065,5,6,
0894162002039,1130,0.055,21,18,
0894162002138,1172,0.03,26,18,
0894162002145,1130,0.05,18,19,
0894162002152,1172,0.025,23,19,
0894700010052,544,0.06,15,0,
0894700010090,544,0.1,17,0,
0894700010120,544,0.06,16,0,
0894700010168,544,0.065,17,0,
0894700010335,502,0.06,15,0,
0894773001155,0,0.02,0,0,
0894773001896,0,0.02,0,0,
0895059000619,753,0,2,1,
0895334001089,669,0.52,22,2,
0895538000109,523,0.2,0,5,
0896139001199,1255,0.02,27,18,
0896139001212,1339,0.025,32,16,
896594900665,260,19.3,10.5,2,
0896859000595,167,0.44,4,1,
0897053001388,1590,0.22,17,30,
0898248001022,502,0.055,9,0,
0898575001375,2452,0.039370079,40,40,
0898596001514,1004,0,13,18,
0898999000022,75,0.007874016,5,0,
0898999000503,75,0.007874016,5,0,
0898999007106,100,0.011811024,6,0,
0898999777771,586,0.18,19,3,
0899904001400,962,0.618110236,13,0,
931302500027,2340,1,1,32.8,
0978869101018,871,0.039370079,20.7,10.8,
1001124320004,1500,0,3,1.5,
1001462530004,1800,0.137795276,28,25,
1003068160005,171,0.003937008,9.9,0,
1003405420007,1449,0.019685039,69,2.1,
1017800718225,632,49.21259843,1.2,10.4,
1018166005776,335,0.26,2,7,
1033096853556,326,0.06,5.5,4.3,
1036273330055,377,0.02,17,0,
1092115101306,1394,0,0,0.1,
1100160453117,1935,0.271653543,38.8,20.1,
1102960150005,460,0,25,0,
1103086260005,714,0,35,0,
1114130880988,837,0,1,20,
1116136322677,1557,1.8,1,30.9,
1147420018860,1552,0,0,0,
1168837371782,2240,0.79,4,32,
1201000164962,160,0,0,1,
1201189420002,1500,0.551181102,2.3,6.5,
1201296720002,2092,0.511811024,0.8,27,
1201509270003,2060,0.393700787,0.4,33,
1202712030002,1619,1.14,0,36,
1210740610271,502,2.992125984,2.5,7,
1213228085301,419,0.059055118,11.8,3,
1218177083880,1910,0.216535433,27,16,
1227408788678,161,0.003937008,8.5,0.5,
1228268800883,427,0.275590551,1.7,1.8,
1234123412341,567,0,0,2.2,
1234567891011,1866,0,0,0,
1242171100410,839,0.531496063,1.7,5.3,
001256420004503,1371,0.106,44.1,8.6,
1270568833245,1120,0.66,5.5,16.3,
1302190350002,1800,0.216535433,66,9.8,
1302371760002,2339,0.590551181,11,43,
1302644000002,1699,1.417322835,2.8,7.5,
1302959200005,1126,0.0197,62,0,
1303058010007,1990,0.208661417,37,19,
1303102230009,80,0,4.5,0,
1303405450005,2504,0.118110236,5,46,
1323896241869,1561,0.003937008,1.3,5.9,
1350278157838,455,0.039370079,22,0.5,
1402517320005,1946,0.472440945,33,17,
1402732390005,318,0.003937008,19,0,
1402939250003,2167,0.066929134,60,27,
1402978910005,1541,0.232283465,11,5.4,
1421118046770,1615,0.196850394,0.2,4.2,
1431196011966,349,0.433070866,2.3,6.1,
1464516165421,368,0.059055118,11.7,2.8,
1496187870007,990,0.551181102,2,13,
1527108000408,1456,0.01,1.6,1.4,
1560478349401,79,0.275590551,0.5,0.4,
1560478763573,619,0.255905512,1.7,7.3,
1596118021376,2029,0.212598425,34,30,
1602124810009,1600,0.137795276,29,22,
1602256950000,500,1.181102362,21,0.5,
1602259160000,1907,0.433070866,35,15,
1602501330007,2300,0.078740157,59,33,
1603405440007,2559,0.118110236,4.9,53,
1608377006701,198,0,10,0.2,
1627173003493,250,0,0,3.2,
1701246860005,2117,0.248031496,41,26,
1702501420002,162,0,9.3,0,
1702881020007,1032,0.157,53,0,
1801296690000,2092,0.511811024,0.8,27,
1801509100005,1684,0.295275591,8.9,8.4,
1802016790000,152,0,8.5,0,
1803068170000,171,0.003937008,9.9,0,
1901246900002,1949,0.551,33,17,
1901516740000,310,0.327,5.5,3.5,
1922787287179,1372,0,0,0,
1967084011065,250,0,0,0,
1977566246021,50,0,0,0,
1978472550004,954,0,0,0,
2000000000043,649,0.433070866,0.8,9,
2000000000087,791,0.787401575,7.8,15,
2000000000088,2204,1.023622047,10,28,
2000000000091,1008,0.05,21.3,13.9,
2000000000092,1151,0.47,4.5,5,
2000000000093,791,0.8,2.6,1,
2000000000094,2004,0.42,22.8,19.3,
2000000000095,1088,0.07,24.8,15.8,
2000000000101,373,1.24,10.7,13.3,
2000000000183,582,0,35,0,
2000000000196,247,0,0,0.1,
2000000000221,1351,0,0,31,
2000000000255,180,0,10.6,0,
2000000000287,404,0.078740157,0.01,10.6,
2000000000306,3448,0,0,100,
2000000000394,179,0,10.2,0,
2000000000834,2174,0,0,33.81,
2000000000835,2215,0.034,0,31,
2000000000836,1610,0,0,1,
2000000000839,2636,0,0,70,
2000000000842,1586,0,0,1,
2000000000895,569,0.6,1.8,4.1,
2000000000902,429,0.05,14.2,2.9,
2000000001010,1573,0.1,76.7,3.2,
2000000001011,1677,0,0,0,
2000000001012,1511,0.002,3.5,1.5,
2000000001105,3,0,0.1,0,
2000000001207,158,0,0,0.4,
2000000001238,284,0.04,10.5,1.6,
2000000001427,160,0,0,4.31,
2000000001619,2248,0.748,1,34,
2000000001702,160,6.7,0,3.8,
2000000002031,1342,0.511811024,0,28,
2000000002175,498,0.75,2.5,4.5,
2000000002433,761,0.944,1.1,19.1,
2000000002435,186,0,2.2,0,
2000000002450,187,0,0,0,
2000000002593,68,0.075,1.1,0.1,
2000000002603,964,0.393700787,3.9,12,
2000000002605,1079,0.748031496,5.2,9.9,
2000000002676,187,0.02,11,0.5,
2000000002705,628,0,1,3,
2000000002735,96,0.275590551,4.1,0.1,
2000000002768,404,0.417,14.3,1,
2000000002938,961,0.48,2.5,9.1,
2000000002963,192,0.045,4.8,1.5,
2000000002971,269,0.04,4.8,3.6,
2000000003040,192,0.045,4.8,1.5,
2000000003041,269,0.045,4.8,3.6,
2000000003241,172,0.0016,10,0.1,
2000000003268,324,0.11,12,1.3,
2000000003270,2563,1.456692913,9,26.1,
2000000003271,1272,0.039370079,0,14.1,
2000000003285,1272,0.669291339,7.3,13,
2000000003286,1069,0.511811024,6.6,8.8,
2000000003520,1326,0.070866142,18,3,
2000000003574,757,0.29,7,0,
2000000003644,2500,0.102362205,13.8,50.1,
2000000003754,1250,0.196850394,0.4,15,
2000000003757,2289,0.826771654,6,32,
2000000003758,1071,0.318897638,4.1,13,
2000000003759,1081,0.590551181,4.5,14,
2000000003761,1050,0.472440945,0.4,13,
2000000003762,1050,0.472440945,0.4,13,
2000000003763,1050,0.472440945,0.4,13,
2000000003765,1020,0.433070866,3.7,9.8,
2000000003771,2284,0.866141732,4,26,
2000000003773,1339,1,3,16,
2000000003774,126,0.078740157,2,0,
2000000003776,83,0.007874016,1.8,0.5,
2000000003779,814,0.433070866,0.3,8.8,
2000000003781,1424,0.216535433,0.4,17,
2000000003782,0,0,0,0,
2000000003783,178,0,11,0,
2000000003933,1223,0.79,4,16.8,
2000000003934,936,0.64,2.5,10.6,
2000000003935,1007,0.82,2.4,11.2,
2000000003964,1247,0.354330709,7.8,13.1,
2000000004172,342,0.7,11.6,0.9,
2000000004425,667,0.88,36.3,0.2,
2000000004781,623,0,0,9.6,
2000000004804,326,0.007874016,8.6,1.7,
2000000004805,326,0.007874016,8.6,1.7,
2000000004874,1525,0.01,2.2,3.9,
2000000004876,147,0.01,5.1,0.3,
2000000005393,5,0,0.1,0,
2000000005970,622,0.393700787,1.4,4,
2000000005976,304,0.02,9.3,0.3,
2000000005988,477,0,0,3.2,
2000000005990,523,0,0,4,
2000000006002,519,0,0,4,
2000000006014,1250,0.61,1.7,18.2,
2000000006299,836,0.5,1.5,16,
2000000006745,975,0,0,8.6,
2000000006852,1552,0.0692,31.6,22.6,
2000000006854,356,0.096,0.15,0.38,
2000000007433,1890,1.771653543,3.5,38.5,
2000000007674,806,0.02,3.6,7.8,
2000000007819,1718,0.78,2.1,42.7,
2000000007820,1610,0.8,0.7,41.6,
2000000007860,998,0.539,2.6,9.8,
2000000007884,1777,0.7,9.2,7.2,
2000000007885,1750,0.2,41.2,10.1,
2000000007886,180,0.039370079,9.8,0.1,
2000000007888,703,2.05,0,11.2,
2000000007992,557,0.906,30,0,
2000000007994,1870,0.945,3.4,15.6,
2000000008252,193,0,9,0,
2000000008762,1979,1,1.5,20,
2000000008888,1540,0.787401575,4,32,
2000000008898,83,0.1,0.3,0.5,
2000000009015,232,0,12,0.3,
2000000009452,1720,0,0,7,
2000000009745,1020,0.787401575,3.2,20.8,
2000000009746,1050,0.393700787,1.2,19.6,
2000000009759,238,0.287401575,2.2,0.8,
2000000009974,1500,0.011811024,3.5,1.5,
2000000009975,1500,0.011811024,3.5,1.5,
2000000010205,510,0.04,18,4.3,
2000000010271,192,0.13,4.1,0,
2000000010281,400,0.319,0,5.5,
2000000010641,63,0,0,1,
2000000010848,1063,1.1,4.3,25.3,
2000000010849,293,0.01,11.9,0.2,
2000000010867,2724,0.673228346,2.2,72.1,
2000000010924,1681.77,0,1.01,36.36,
2000000010925,1681.77,0,1.01,36.36,
2000000011123,2195,0.011811024,32.7,31,
2000000011202,2314,0.01,21.9,42.5,
2000000011696,1,0.2,0,0,
2000000011697,3700,0,0,100,
2000000011699,575,0,0,1.7,
2000000011701,434,0,1.6,0.6,
2000000011702,3700,0,0.5,100,
2000000011725,1612,0.65,0,28.4,
2000000011726,1515,0.01,3.5,1.7,
2000000011730,2966,0.02,2.5,69,
2000000011740,180,0,0,0,
2000000011741,636,0.9,1.1,0,
2000000011774,381,1.5,0.8,4.4,
